Step,"Grouped runs - Client #1, train_avg_loss","Grouped runs - Client #1, train_avg_loss__MIN","Grouped runs - Client #1, train_avg_loss__MAX","Grouped runs - Client #2, train_avg_loss","Grouped runs - Client #2, train_avg_loss__MIN","Grouped runs - Client #2, train_avg_loss__MAX","Grouped runs - Client #3, train_avg_loss","Grouped runs - Client #3, train_avg_loss__MIN","Grouped runs - Client #3, train_avg_loss__MAX","Grouped runs - Client #4, train_avg_loss","Grouped runs - Client #4, train_avg_loss__MIN","Grouped runs - Client #4, train_avg_loss__MAX","Grouped runs - Client #5, train_avg_loss","Grouped runs - Client #5, train_avg_loss__MIN","Grouped runs - Client #5, train_avg_loss__MAX",avg,min,max
43735,,,,,,,0.402393907,0.402393907,0.402393907,,,,,,,0.304472765,0.18495214,0.439449906
43791,,,,,,,0.439449906,0.439449906,0.439449906,,,,,,,0.288839319,0.18495214,0.439449906
43792,0.185456529,0.185456529,0.185456529,,,,,,,,,,,,,0.258126959,0.18495214,0.324226677
43876,,,,,,,,,,,,,0.310111344,0.310111344,0.310111344,0.285578001,0.18495214,0.324226677
43878,0.18495214,0.18495214,0.18495214,,,,,,,,,,,,,0.277563041,0.18495214,0.324226677
43916,,,,,,,,,,,,,0.324226677,0.324226677,0.324226677,0.296681798,0.270036548,0.324226677
43941,,,,,,,0.285888106,0.285888106,0.285888106,,,,,,,0.259234652,0.13699095,0.322711736
43945,,,,0.322711736,0.322711736,0.322711736,,,,,,,,,,0.253709307,0.13699095,0.322711736
43986,,,,,,,0.270036548,0.270036548,0.270036548,,,,,,,0.266489384,0.13699095,0.386612117
44021,,,,,,,0.28054592,0.28054592,0.28054592,,,,,,,0.266791543,0.13699095,0.386612117
44022,,,,0.13699095,0.13699095,0.13699095,,,,,,,,,,0.23405636,0.116870001,0.386612117
44036,0.258261383,0.258261383,0.258261383,,,,,,,,,,,,,0.30049679,0.116870001,0.469193101
44055,,,,,,,0.386612117,0.386612117,0.386612117,,,,,,,0.303891727,0.116870001,0.469193101
44084,,,,0.271547347,0.271547347,0.271547347,,,,,,,,,,0.336279616,0.116870001,0.548551559
44101,,,,,,,,,,,,,0.116870001,0.116870001,0.116870001,0.356029639,0.116870001,0.548551559
44140,,,,,,,,,,,,,0.469193101,0.469193101,0.469193101,0.387673873,0.275091171,0.548551559
44154,0.27523607,0.27523607,0.27523607,,,,,,,,,,,,,0.33204858,0.191066638,0.548551559
44180,,,,,,,0.548551559,0.548551559,0.548551559,,,,,,,0.353900948,0.191066638,0.548551559
44181,,,,,,,,,,0.370297462,0.370297462,0.370297462,,,,0.335465184,0.191066638,0.456372738
44192,,,,,,,,,,,,,0.275091171,0.275091171,0.275091171,0.315329483,0.191066638,0.456372738
44206,0.191066638,0.191066638,0.191066638,,,,,,,,,,,,,0.293090281,0.16389516,0.456372738
44222,,,,,,,,,,0.384497911,0.384497911,0.384497911,,,,0.366317087,0.16389516,0.55720067
44231,,,,,,,,,,,,,0.456372738,0.456372738,0.456372738,0.339028609,0.16389516,0.55720067
44245,,,,,,,0.269618958,0.269618958,0.269618958,,,,,,,0.303733915,0.16389516,0.55720067
44267,,,,,,,,,,,,,0.16389516,0.16389516,0.16389516,0.311837816,0.16389516,0.55720067
44275,,,,,,,0.55720067,0.55720067,0.55720067,,,,,,,0.348506838,0.248055518,0.55720067
44322,0.248055518,0.248055518,0.248055518,,,,,,,,,,,,,0.304494357,0.248055518,0.347240269
44325,,,,,,,,,,,,,0.279899269,0.279899269,0.279899269,0.341953665,0.279899269,0.435352057
44332,,,,,,,0.310138464,0.310138464,0.310138464,,,,,,,0.356909245,0.310138464,0.435352057
44358,,,,0.347240269,0.347240269,0.347240269,,,,,,,,,,0.360549116,0.328337818,0.435352057
44365,0.337138265,0.337138265,0.337138265,,,,,,,,,,,,,0.351493973,0.301964551,0.435352057
44415,,,,,,,,,,0.435352057,0.435352057,0.435352057,,,,0.336830276,0.263819784,0.435352057
44426,,,,,,,0.354677171,0.354677171,0.354677171,,,,,,,0.292683959,0.214620471,0.354677171
44501,,,,0.328337818,0.328337818,0.328337818,,,,,,,,,,0.265837446,0.214620471,0.328337818
44505,,,,,,,,,,,,,0.301964551,0.301964551,0.301964551,0.251030001,0.214620471,0.301964551
44510,0.263819784,0.263819784,0.263819784,,,,,,,,,,,,,0.248485109,0.214620471,0.289240092
44528,,,,,,,,,,0.214620471,0.214620471,0.214620471,,,,0.245871469,0.214620471,0.289240092
44537,,,,,,,,,,,,,0.220444605,0.220444605,0.220444605,0.273427215,0.220444605,0.3523992
44556,,,,,,,0.254300594,0.254300594,0.254300594,,,,,,,0.283189881,0.250751585,0.3523992
44579,0.289240092,0.289240092,0.289240092,,,,,,,,,,,,,0.280829656,0.242499471,0.3523992
44582,,,,0.250751585,0.250751585,0.250751585,,,,,,,,,,0.270215961,0.236171618,0.3523992
44607,,,,,,,0.3523992,0.3523992,0.3523992,,,,,,,0.284254095,0.236171618,0.3523992
44633,,,,,,,,,,,,,0.269257933,0.269257933,0.269257933,0.272160217,0.236171618,0.320942253
44637,,,,0.242499471,0.242499471,0.242499471,,,,,,,,,,0.272780058,0.236171618,0.320942253
44664,,,,,,,,,,0.236171618,0.236171618,0.236171618,,,,0.252647924,0.141838804,0.320942253
44686,,,,,,,,,,,,,0.320942253,0.320942253,0.320942253,0.255887285,0.141838804,0.320942253
44713,,,,,,,0.291929811,0.291929811,0.291929811,,,,,,,0.271809897,0.141838804,0.400555313
44717,0.272357136,0.272357136,0.272357136,,,,,,,,,,,,,0.304042152,0.141838804,0.453091085
44726,,,,0.141838804,0.141838804,0.141838804,,,,,,,,,,0.299249494,0.141838804,0.453091085
44817,0.25236842,0.25236842,0.25236842,,,,,,,,,,,,,0.328356323,0.248393849,0.453091085
44873,,,,,,,,,,,,,0.400555313,0.400555313,0.400555313,0.339580378,0.248393849,0.453091085
44898,,,,,,,,,,0.453091085,0.453091085,0.453091085,,,,0.300255612,0.203931481,0.453091085
44914,,,,0.248393849,0.248393849,0.248393849,,,,,,,,,,0.258917183,0.203931481,0.308488697
44917,0.287372947,0.287372947,0.287372947,,,,,,,,,,,,,0.295630726,0.203931481,0.431961566
44962,0.308488697,0.308488697,0.308488697,,,,,,,,,,,,,0.29342353,0.203931481,0.431961566
44982,,,,,,,,,,,,,0.203931481,0.203931481,0.203931481,0.291932848,0.203931481,0.431961566
44989,,,,0.246398941,0.246398941,0.246398941,,,,,,,,,,0.312495229,0.246398941,0.431961566
44997,,,,,,,0.431961566,0.431961566,0.431961566,,,,,,,0.292695501,0.147400305,0.431961566
45039,,,,,,,,,,0.276336968,0.276336968,0.276336968,,,,0.269665006,0.147400305,0.316809088
45070,,,,,,,,,,,,,0.301035285,0.301035285,0.301035285,0.275726447,0.147400305,0.316809088
45084,,,,,,,0.306743383,0.306743383,0.306743383,,,,,,,0.283865997,0.147400305,0.341733038
45085,0.147400305,0.147400305,0.147400305,,,,,,,,,,,,,0.272074631,0.147400305,0.341733038
45094,,,,,,,,,,0.316809088,0.316809088,0.316809088,,,,0.320012724,0.247786552,0.387090772
45139,,,,,,,,,,,,,0.306644171,0.306644171,0.306644171,0.30757879,0.247786552,0.387090772
45146,,,,,,,,,,0.341733038,0.341733038,0.341733038,,,,0.317684346,0.247786552,0.387090772
45170,,,,,,,,,,,,,0.247786552,0.247786552,0.247786552,0.279825318,0.152437896,0.387090772
45177,,,,,,,0.387090772,0.387090772,0.387090772,,,,,,,0.317984128,0.152437896,0.438580602
45198,,,,,,,,,,0.254639417,0.254639417,0.254639417,,,,0.318672365,0.152437896,0.438580602
45227,,,,0.357171953,0.357171953,0.357171953,,,,,,,,,,0.311025339,0.152437896,0.438580602
45252,0.152437896,0.152437896,0.152437896,,,,,,,,,,,,,0.358691865,0.152437896,0.595504582
45281,,,,0.438580602,0.438580602,0.438580602,,,,,,,,,,0.384321326,0.216404289,0.595504582
45306,,,,,,,,,,0.390531957,0.390531957,0.390531957,,,,0.362278694,0.216404289,0.595504582
45315,,,,,,,,,,,,,0.216404289,0.216404289,0.216404289,0.351751405,0.216404289,0.595504582
45355,,,,,,,,,,0.595504582,0.595504582,0.595504582,,,,0.400525194,0.2805852,0.595504582
45372,,,,,,,0.2805852,0.2805852,0.2805852,,,,,,,0.337372148,0.27973935,0.460273236
45396,,,,,,,,,,0.328367442,0.328367442,0.328367442,,,,0.335242379,0.269936353,0.460273236
45446,0.337895513,0.337895513,0.337895513,,,,,,,,,,,,,0.376841599,0.269936353,0.536363542
45457,,,,,,,,,,0.460273236,0.460273236,0.460273236,,,,0.374770719,0.269936353,0.536363542
45509,,,,,,,,,,,,,0.27973935,0.27973935,0.27973935,0.325635019,0.214594737,0.536363542
45514,,,,0.269936353,0.269936353,0.269936353,,,,,,,,,,0.330795023,0.214594737,0.536363542
45529,,,,,,,0.536363542,0.536363542,0.536363542,,,,,,,0.319621322,0.214067847,0.536363542
45537,0.327541113,0.327541113,0.327541113,,,,,,,,,,,,,0.301021418,0.214067847,0.443364024
45554,,,,,,,,,,0.214594737,0.214594737,0.214594737,,,,0.269847202,0.171670035,0.443364024
45576,0.30553937,0.30553937,0.30553937,,,,,,,,,,,,,0.314371374,0.171670035,0.443364024
45577,,,,0.214067847,0.214067847,0.214067847,,,,,,,,,,0.300890568,0.171670035,0.443364024
45580,,,,,,,0.443364024,0.443364024,0.443364024,,,,,,,0.341117963,0.171670035,0.443364024
45603,,,,,,,,,,,,,0.171670035,0.171670035,0.171670035,0.295601961,0.171670035,0.437215596
45632,,,,,,,,,,0.437215596,0.437215596,0.437215596,,,,0.311760688,0.215784013,0.437215596
45639,,,,,,,0.238135338,0.238135338,0.238135338,,,,,,,0.269203761,0.215784013,0.415204823
45644,,,,0.415204823,0.415204823,0.415204823,,,,,,,,,,0.298914942,0.215784013,0.415204823
45650,0.215784013,0.215784013,0.215784013,,,,,,,,,,,,,0.276256815,0.215784013,0.386691242
45661,,,,,,,,,,,,,0.252463669,0.252463669,0.252463669,0.283069596,0.224430963,0.386691242
45694,,,,,,,0.224430963,0.224430963,0.224430963,,,,,,,0.287864479,0.224430963,0.386691242
45712,,,,,,,,,,,,,0.386691242,0.386691242,0.386691242,0.330709857,0.249847919,0.43865785
45715,0.301914185,0.301914185,0.301914185,,,,,,,,,,,,,0.307038879,0.249847919,0.43865785
45750,,,,,,,0.249847919,0.249847919,0.249847919,,,,,,,0.347767597,0.249847919,0.505557775
45767,,,,0.276438087,0.276438087,0.276438087,,,,,,,,,,0.330258754,0.162303701,0.505557775
45792,,,,,,,0.43865785,0.43865785,0.43865785,,,,,,,0.320630163,0.162303701,0.505557775
45801,,,,0.268336356,0.268336356,0.268336356,,,,,,,,,,0.2770035,0.162303701,0.505557775
45818,,,,,,,,,,0.505557775,0.505557775,0.505557775,,,,0.269971022,0.162303701,0.505557775
45839,,,,0.162303701,0.162303701,0.162303701,,,,,,,,,,0.231856224,0.162303701,0.314983785
45876,,,,,,,,,,,,,0.228295133,0.228295133,0.228295133,0.250200337,0.220524535,0.314983785
45888,,,,0.220524535,0.220524535,0.220524535,,,,,,,,,,0.278319672,0.220524535,0.368891805
45891,,,,,,,0.233173966,0.233173966,0.233173966,,,,,,,0.29276765,0.233173966,0.368891805
45896,0.314983785,0.314983785,0.314983785,,,,,,,,,,,,,0.31083194,0.254024267,0.368891805
45983,,,,,,,0.254024267,0.254024267,0.254024267,,,,,,,0.324827814,0.254024267,0.384963155
45985,,,,0.368891805,0.368891805,0.368891805,,,,,,,,,,0.314691988,0.203345135,0.384963155
45986,,,,,,,,,,0.292764425,0.292764425,0.292764425,,,,0.283223018,0.203345135,0.384963155
46033,0.323495418,0.323495418,0.323495418,,,,,,,,,,,,,0.304416803,0.203345135,0.398733348
46039,,,,0.384963155,0.384963155,0.384963155,,,,,,,,,,0.27279956,0.165409207,0.398733348
46089,0.203345135,0.203345135,0.203345135,,,,,,,,,,,,,0.245587677,0.165409207,0.398733348
46117,,,,0.211546957,0.211546957,0.211546957,,,,,,,,,,0.265870604,0.165409207,0.398733348
46125,,,,,,,0.398733348,0.398733348,0.398733348,,,,,,,0.264313942,0.165409207,0.398733348
46174,,,,0.165409207,0.165409207,0.165409207,,,,,,,,,,0.257061833,0.165409207,0.362472802
46190,,,,,,,,,,,,,0.248903736,0.248903736,0.248903736,0.257610458,0.168152332,0.362472802
46205,,,,,,,,,,0.304759771,0.304759771,0.304759771,,,,0.24733727,0.168152332,0.362472802
46215,,,,0.203763649,0.203763649,0.203763649,,,,,,,,,,0.228624558,0.168152332,0.362472802
46236,,,,,,,,,,0.362472802,0.362472802,0.362472802,,,,0.267004696,0.168152332,0.395664334
46252,,,,0.168152332,0.168152332,0.168152332,,,,,,,,,,0.259620008,0.168152332,0.395664334
46261,,,,,,,,,,,,,0.197537795,0.197537795,0.197537795,0.282009813,0.197537795,0.395664334
46265,0.211196214,0.211196214,0.211196214,,,,,,,,,,,,,0.299473017,0.211196214,0.395664334
46275,,,,,,,,,,0.395664334,0.395664334,0.395664334,,,,0.297306222,0.200362235,0.395664334
46283,,,,,,,0.325549364,0.325549364,0.325549364,,,,,,,0.26902253,0.200362235,0.325549364
46321,,,,,,,,,,,,,0.280101359,0.280101359,0.280101359,0.274800265,0.200362235,0.354438037
46334,,,,0.284853816,0.284853816,0.284853816,,,,,,,,,,0.245861506,0.135407567,0.354438037
46343,0.200362235,0.200362235,0.200362235,,,,,,,,,,,,,0.238685644,0.135407567,0.354438037
46353,,,,,,,,,,,,,0.254245877,0.254245877,0.254245877,0.234501848,0.135407567,0.354438037
46367,,,,,,,,,,0.354438037,0.354438037,0.354438037,,,,0.230174562,0.135407567,0.354438037
46374,,,,0.135407567,0.135407567,0.135407567,,,,,,,,,,0.20041748,0.135407567,0.248974502
46402,,,,,,,0.248974502,0.248974502,0.248974502,,,,,,,0.229214898,0.179443255,0.279394656
46425,,,,,,,,,,0.179443255,0.179443255,0.179443255,,,,0.222920915,0.179443255,0.279394656
46454,,,,,,,,,,,,,0.232609451,0.232609451,0.232609451,0.235516918,0.205652624,0.279394656
46471,,,,,,,0.205652624,0.205652624,0.205652624,,,,,,,0.222406998,0.167059854,0.279394656
46485,,,,0.279394656,0.279394656,0.279394656,,,,,,,,,,0.275878552,0.167059854,0.473010391
46519,0.217504591,0.217504591,0.217504591,,,,,,,,,,,,,0.268011156,0.167059854,0.473010391
46527,,,,0.242423266,0.242423266,0.242423266,,,,,,,,,,0.284762886,0.167059854,0.473010391
46528,,,,,,,,,,,,,0.167059854,0.167059854,0.167059854,0.282627338,0.167059854,0.473010391
46541,,,,,,,,,,0.473010391,0.473010391,0.473010391,,,,0.284637558,0.177110955,0.473010391
46582,,,,,,,0.240057677,0.240057677,0.240057677,,,,,,,0.223401886,0.16683203,0.301263243
46588,0.301263243,0.301263243,0.301263243,,,,,,,,,,,,,0.227382678,0.16683203,0.301263243
46601,,,,,,,,,,0.231745526,0.231745526,0.231745526,,,,0.230694592,0.16683203,0.317822814
46616,,,,0.177110955,0.177110955,0.177110955,,,,,,,,,,0.219487384,0.16683203,0.317822814
46633,0.16683203,0.16683203,0.16683203,,,,,,,,,,,,,0.233877042,0.16683203,0.317822814
46665,,,,,,,,,,0.259961635,0.259961635,0.259961635,,,,0.246930781,0.175709486,0.317822814
46686,,,,0.317822814,0.317822814,0.317822814,,,,,,,,,,0.247083381,0.175709486,0.317822814
46701,,,,,,,0.175709486,0.175709486,0.175709486,,,,,,,0.262325206,0.175709486,0.394031942
46726,0.249059245,0.249059245,0.249059245,,,,,,,,,,,,,0.286248001,0.232100725,0.394031942
46754,,,,,,,,,,,,,0.232100725,0.232100725,0.232100725,0.262932765,0.132483065,0.394031942
46781,,,,,,,,,,0.260724634,0.260724634,0.260724634,,,,0.258911523,0.132483065,0.394031942
46803,,,,,,,0.394031942,0.394031942,0.394031942,,,,,,,0.281351909,0.132483065,0.394031942
46804,,,,0.295323461,0.295323461,0.295323461,,,,,,,,,,0.273557392,0.132483065,0.372926563
46813,0.132483065,0.132483065,0.132483065,,,,,,,,,,,,,0.25748421,0.132483065,0.372926563
46865,,,,0.211994514,0.211994514,0.211994514,,,,,,,,,,0.262839442,0.15925923,0.372926563
46869,,,,,,,,,,0.372926563,0.372926563,0.372926563,,,,0.269648823,0.15925923,0.372926563
46872,,,,,,,,,,,,,0.355059355,0.355059355,0.355059355,0.236337313,0.15925923,0.355059355
46940,,,,,,,0.21495755,0.21495755,0.21495755,,,,,,,0.222082046,0.15925923,0.283783019
46945,,,,,,,,,,,,,0.15925923,0.15925923,0.15925923,0.239326513,0.15925923,0.301179886
46953,0.246041417,0.246041417,0.246041417,,,,,,,,,,,,,0.25498037,0.206369013,0.301179886
46972,,,,0.206369013,0.206369013,0.206369013,,,,,,,,,,0.286892697,0.206369013,0.405603051
46976,,,,,,,,,,,,,0.283783019,0.283783019,0.283783019,0.318564144,0.237528518,0.405603051
46987,,,,,,,0.301179886,0.301179886,0.301179886,,,,,,,0.301743835,0.199681476,0.405603051
47021,,,,,,,,,,,,,0.237528518,0.237528518,0.237528518,0.279692364,0.190922529,0.405603051
47035,,,,,,,,,,0.405603051,0.405603051,0.405603051,,,,0.295524612,0.190922529,0.405603051
47073,,,,,,,,,,,,,0.364726245,0.364726245,0.364726245,0.26232312,0.190922529,0.364726245
47099,,,,0.199681476,0.199681476,0.199681476,,,,,,,,,,0.247958186,0.190922529,0.316689759
47141,,,,,,,,,,0.190922529,0.190922529,0.190922529,,,,0.276751971,0.190922529,0.343650401
47180,,,,,,,,,,,,,0.316689759,0.316689759,0.316689759,0.294023532,0.239595592,0.343650401
47183,,,,,,,,,,0.239595592,0.239595592,0.239595592,,,,0.253258835,0.112866275,0.343650401
47187,,,,0.292901576,0.292901576,0.292901576,,,,,,,,,,0.288994442,0.112866275,0.418273628
47206,,,,,,,0.343650401,0.343650401,0.343650401,,,,,,,0.284821878,0.112866275,0.418273628
47223,,,,0.277280331,0.277280331,0.277280331,,,,,,,,,,0.294407915,0.112866275,0.418273628
47227,,,,,,,,,,,,,0.112866275,0.112866275,0.112866275,0.298000084,0.112866275,0.418273628
47234,,,,,,,,,,0.418273628,0.418273628,0.418273628,,,,0.328129143,0.263511568,0.418273628
47258,,,,,,,,,,,,,0.272038758,0.272038758,0.272038758,0.310882503,0.263511568,0.391580582
47265,,,,,,,0.391580582,0.391580582,0.391580582,,,,,,,0.325737703,0.263511568,0.391580582
47276,0.295241177,0.295241177,0.295241177,,,,,,,,,,,,,0.308467495,0.263511568,0.346314758
47321,,,,,,,,,,0.263511568,0.263511568,0.263511568,,,,0.310225117,0.263511568,0.346314758
47331,,,,,,,0.332040429,0.332040429,0.332040429,,,,,,,0.403410155,0.304029286,0.729436755
47352,,,,0.346314758,0.346314758,0.346314758,,,,,,,,,,0.392997438,0.279976845,0.729436755
47390,0.305229545,0.305229545,0.305229545,,,,,,,,,,,,,0.369875917,0.230707154,0.729436755
47394,,,,,,,,,,,,,0.304029286,0.304029286,0.304029286,0.353201732,0.221858621,0.729436755
47411,,,,,,,,,,0.729436755,0.729436755,0.729436755,,,,0.330204991,0.189045578,0.729436755
47414,,,,,,,0.279976845,0.279976845,0.279976845,,,,,,,0.244422701,0.189045578,0.300525308
47429,,,,,,,,,,,,,0.230707154,0.230707154,0.230707154,0.257733205,0.189045578,0.346529365
47444,,,,,,,0.221858621,0.221858621,0.221858621,,,,,,,0.318665355,0.189045578,0.535367906
47484,0.189045578,0.189045578,0.189045578,,,,,,,,,,,,,0.314127472,0.189045578,0.535367906
47513,,,,,,,0.300525308,0.300525308,0.300525308,,,,,,,0.33304911,0.199169204,0.535367906
47564,,,,,,,,,,,,,0.346529365,0.346529365,0.346529365,0.312994626,0.199169204,0.535367906
47581,,,,,,,0.535367906,0.535367906,0.535367906,,,,,,,0.31510528,0.199169204,0.535367906
47590,0.199169204,0.199169204,0.199169204,,,,,,,,,,,,,0.264911965,0.199169204,0.357082635
47592,,,,0.283653766,0.283653766,0.283653766,,,,,,,,,,0.272139338,0.200252891,0.357082635
47632,,,,,,,,,,,,,0.200252891,0.200252891,0.200252891,0.261870614,0.200252891,0.357082635
47719,,,,,,,,,,0.357082635,0.357082635,0.357082635,,,,0.255970031,0.170749977,0.357082635
47736,,,,,,,,,,,,,0.284401327,0.284401327,0.284401327,0.22527647,0.170749977,0.284401327
47754,0.235306069,0.235306069,0.235306069,,,,,,,,,,,,,0.237555647,0.170749977,0.345797211
47804,0.232310146,0.232310146,0.232310146,,,,,,,,,,,,,0.20657668,0.080411233,0.345797211
47821,,,,,,,0.170749977,0.170749977,0.170749977,,,,,,,0.188304229,0.080411233,0.345797211
47845,0.203614831,0.203614831,0.203614831,,,,,,,,,,,,,0.195569821,0.080411233,0.345797211
47865,,,,,,,0.345797211,0.345797211,0.345797211,,,,,,,0.187707378,0.080411233,0.345797211
47866,,,,0.080411233,0.080411233,0.080411233,,,,,,,,,,0.166963069,0.080411233,0.242075667
47884,0.140947893,0.140947893,0.140947893,,,,,,,,,,,,,0.190993196,0.140947893,0.242075667
47920,,,,,,,0.207077935,0.207077935,0.207077935,,,,,,,0.196998721,0.164302617,0.242075667
47931,,,,0.164302617,0.164302617,0.164302617,,,,,,,,,,0.21175122,0.164302617,0.280840427
47955,0.242075667,0.242075667,0.242075667,,,,,,,,,,,,,0.235781738,0.170975521,0.28445521
47956,,,,,,,0.200561866,0.200561866,0.200561866,,,,,,,0.217827848,0.152306214,0.28445521
47962,,,,0.170975521,0.170975521,0.170975521,,,,,,,,,,0.257289541,0.152306214,0.397870332
47972,,,,,,,,,,0.280840427,0.280840427,0.280840427,,,,0.293456987,0.152306214,0.397870332
47991,,,,,,,0.28445521,0.28445521,0.28445521,,,,,,,0.299877259,0.152306214,0.397870332
47996,0.152306214,0.152306214,0.152306214,,,,,,,,,,,,,0.301619688,0.152306214,0.397870332
48010,,,,0.397870332,0.397870332,0.397870332,,,,,,,,,,0.310206148,0.195238516,0.397870332
48044,,,,,,,,,,,,,0.35181275,0.35181275,0.35181275,0.277040288,0.195238516,0.35181275
48094,,,,,,,,,,0.31294179,0.31294179,0.31294179,,,,0.279415646,0.195238516,0.363689542
48159,,,,,,,,,,0.293167353,0.293167353,0.293167353,,,,0.25230369,0.177382007,0.363689542
48192,,,,,,,,,,0.195238516,0.195238516,0.195238516,,,,0.232848364,0.177382007,0.363689542
48218,,,,0.232041031,0.232041031,0.232041031,,,,,,,,,,0.243087849,0.177382007,0.363689542
48249,,,,,,,0.363689542,0.363689542,0.363689542,,,,,,,0.247487989,0.177382007,0.363689542
48253,,,,,,,,,,,,,0.177382007,0.177382007,0.177382007,0.214577752,0.177382007,0.254041731
48305,,,,,,,,,,,,,0.195890725,0.195890725,0.195890725,0.263906208,0.195890725,0.424024284
48331,,,,,,,0.24643594,0.24643594,0.24643594,,,,,,,0.293559566,0.199138358,0.424024284
48334,,,,0.254041731,0.254041731,0.254041731,,,,,,,,,,0.31374431,0.199138358,0.424024284
48343,,,,,,,,,,0.199138358,0.199138358,0.199138358,,,,0.335032085,0.199138358,0.424024284
48368,,,,,,,0.424024284,0.424024284,0.424024284,,,,,,,0.338151699,0.214736432,0.424024284
48370,0.344157517,0.344157517,0.344157517,,,,,,,,,,,,,0.305038667,0.214736432,0.360480607
48378,,,,,,,,,,0.347359657,0.347359657,0.347359657,,,,0.322022474,0.214736432,0.429076552
48383,,,,0.360480607,0.360480607,0.360480607,,,,,,,,,,0.311250311,0.214736432,0.429076552
48398,,,,,,,,,,,,,0.214736432,0.214736432,0.214736432,0.30207659,0.214736432,0.429076552
48417,,,,0.258459121,0.258459121,0.258459121,,,,,,,,,,0.33640002,0.258459121,0.429076552
48435,0.429076552,0.429076552,0.429076552,,,,,,,,,,,,,0.367109072,0.293498844,0.429076552
48451,,,,,,,0.293498844,0.293498844,0.293498844,,,,,,,0.335858095,0.272821665,0.412004381
48454,,,,0.314612001,0.314612001,0.314612001,,,,,,,,,,0.330936873,0.268892735,0.412004381
48501,,,,,,,0.386353582,0.386353582,0.386353582,,,,,,,0.31845755,0.252215385,0.412004381
48520,,,,,,,,,,0.412004381,0.412004381,0.412004381,,,,0.322188938,0.252215385,0.412004381
48534,,,,,,,0.272821665,0.272821665,0.272821665,,,,,,,0.295113015,0.252215385,0.405010521
48536,,,,0.268892735,0.268892735,0.268892735,,,,,,,,,,0.282640553,0.210459352,0.405010521
48632,0.252215385,0.252215385,0.252215385,,,,,,,,,,,,,0.287962073,0.210459352,0.405010521
48662,,,,,,,,,,0.405010521,0.405010521,0.405010521,,,,0.318915981,0.210459352,0.406984925
48689,,,,,,,0.276624769,0.276624769,0.276624769,,,,,,,0.280474713,0.210459352,0.406984925
