Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
4451,3.864339835,3.705825161,4.118609446,3.335405264,3.292891089,3.401704978,2.066131495,1.851216738,2.308542499,2.113062497,1.986955956,2.205226727
4454,3.84180137,3.700969503,4.118609446,3.303631058,3.292891089,3.311619726,2.006051989,1.851216738,2.308542499,2.060246178,1.986955956,2.205226727
4462,3.94039558,3.700969503,4.118609446,3.370790707,3.292891089,3.513098674,2.069192489,1.858396729,2.308542499,2.107909938,1.988555849,2.205226727
4484,3.82358162,3.700969503,4.001607791,3.404717803,3.30638236,3.513098674,1.976971294,1.858396729,2.040638239,2.085139051,1.988555849,2.136914065
4517,3.942105097,3.768167565,4.056539936,3.407233443,3.313929279,3.513098674,2.147537816,2.031878915,2.370096294,2.165173634,2.129947237,2.228659601
4519,3.842341706,3.702317617,4.056539936,3.333355169,3.291463853,3.394672376,2.066734645,1.798228727,2.370096294,2.114204258,1.977039108,2.228659601
4536,3.94432291,3.702317617,4.074111178,3.290887897,3.267270561,3.313929279,2.138215011,1.798228727,2.370096294,2.124245475,1.977039108,2.228659601
4540,3.853514218,3.702317617,4.074111178,3.2945015,3.267270561,3.324770087,2.007299646,1.798228727,2.246320011,2.087435015,1.977039108,2.167037716
4598,3.855283953,3.707626824,4.074111178,3.292741042,3.267270561,3.324770087,2.007427416,1.798612037,2.246320011,2.085593029,1.971513151,2.167037716
4605,3.752577211,3.707626824,3.784113858,3.333588784,3.286182477,3.389813787,1.933560055,1.798612037,2.02471793,2.076931303,1.971513151,2.141052538
4612,3.75328821,3.707626824,3.786246855,3.332502997,3.286182477,3.389813787,1.934859391,1.798612037,2.02471793,2.077775914,1.971513151,2.141052538
4618,3.752795302,3.7061481,3.786246855,3.32879778,3.275066827,3.389813787,1.928281969,1.778879772,2.02471793,2.072864075,1.956777633,2.141052538
4648,3.883579549,3.7061481,4.158343693,3.289970072,3.273330661,3.321512727,2.000077339,1.778879772,2.240104041,2.078425964,1.956777633,2.157738204
4692,3.853259573,3.695286928,4.158343693,3.271339827,3.265621992,3.275066827,1.93391349,1.778879772,2.240104041,2.025342719,1.956777633,2.157738204
4717,3.958907166,3.695286928,4.158343693,3.349580354,3.265621992,3.509788409,2.020205096,1.782756658,2.240104041,2.077781064,1.96151232,2.157738204
4743,3.834678058,3.695286928,4.023090876,3.3625712,3.265621992,3.509788409,1.922732247,1.782756658,2.037754591,2.062208879,1.96151232,2.114092668
4745,3.989166752,3.785656372,4.158753008,3.356159745,3.246387626,3.509788409,2.077362711,1.947685493,2.246648051,2.14089038,2.111021649,2.197556824
4758,3.985839344,3.785656372,4.158753008,3.342390538,3.246387626,3.468480789,2.082765958,1.947685493,2.246648051,2.143702774,2.111021649,2.197556824
4768,4.05998861,4.008104172,4.158753008,3.393550501,3.246387626,3.468480789,2.107938238,2.023202334,2.246648051,2.145982642,2.117861253,2.197556824
4785,4.049700543,4.008104172,4.127888805,3.393761743,3.247021351,3.468480789,2.09438301,2.023202334,2.205982366,2.147580606,2.117861253,2.202350715
4835,4.045951117,4.001860374,4.127888805,3.396362877,3.247021351,3.476284192,2.088531028,2.023202334,2.205982366,2.15027931,2.117861253,2.202350715
4865,3.944844258,3.704783596,4.127888805,3.328284607,3.247021351,3.476284192,2.009028804,1.784695662,2.205982366,2.096490346,1.956494359,2.202350715
4872,3.90608127,3.704783596,4.01159984,3.405388004,3.261548277,3.478331541,1.947095833,1.784695662,2.036408385,2.064346577,1.956494359,2.130625963
4887,3.827191505,3.704783596,4.01159984,3.369838479,3.261548277,3.478331541,1.945797605,1.784695662,2.032513701,2.066786534,1.956494359,2.137945834
4908,3.825793074,3.700588304,4.01159984,3.370146039,3.262470959,3.478331541,1.943670482,1.778314292,2.032513701,2.07016525,1.966630507,2.137945834
4925,3.866690919,3.700588304,4.134293376,3.279120939,3.205256242,3.369635617,2.010884547,1.778314292,2.221825649,2.095541569,1.966630507,2.182048366
4945,3.87245348,3.700588304,4.134293376,3.272819268,3.205256242,3.350730603,2.011740554,1.778314292,2.221825649,2.096994358,1.966630507,2.182048366
4967,3.89842686,3.778508444,4.134293376,3.282565831,3.205256242,3.350730603,2.070587682,1.954855676,2.221825649,2.144711968,2.109783336,2.182048366
4978,3.883131771,3.778508444,4.08840811,3.289112921,3.224897511,3.350730603,2.070604152,1.954855676,2.221875058,2.147848705,2.109783336,2.191458576
4999,3.854375678,3.69621048,4.08840811,3.254890791,3.224897511,3.291710648,1.981603898,1.768080961,2.221875058,2.085452066,1.955114285,2.191458576
5000,3.929693572,3.69621048,4.08840811,3.305388744,3.224897511,3.443204507,2.004400722,1.768080961,2.221875058,2.083256425,1.955114285,2.191458576
5046,3.829087045,3.69621048,4.004462126,3.325350079,3.248064213,3.443204507,1.905433518,1.768080961,2.023246148,2.050778998,1.955114285,2.103196413
5074,3.925382512,3.786588529,4.004462126,3.385160306,3.284781518,3.443204507,1.995465559,1.924973444,2.038177087,2.101188498,2.094026294,2.106342786
5096,3.93019037,3.786588529,4.018885698,3.381168975,3.284781518,3.431230514,2.001065278,1.924973444,2.040045304,2.103510994,2.094026294,2.110163903
5115,3.90349679,3.70650779,4.018885698,3.363076448,3.230503936,3.431230514,1.943964482,1.753671056,2.040045304,2.05316247,1.942980721,2.110163903
5168,3.957926746,3.70650779,4.148386748,3.276191714,3.166840693,3.431230514,2.015431562,1.753671056,2.252578326,2.065766975,1.942980721,2.144156301
5189,3.967952061,3.70650779,4.148386748,3.270223932,3.166840693,3.413327168,2.003479571,1.753671056,2.252578326,2.062816734,1.942980721,2.144156301
5219,3.991878383,3.778286754,4.148386748,3.306039986,3.166840693,3.413327168,2.084919593,1.997991122,2.252578326,2.119452444,2.101313181,2.144156301
5221,3.871712039,3.778286754,4.048961646,3.341634425,3.27362401,3.413327168,1.975436701,1.92412965,2.004189332,2.104236152,2.098507423,2.112887851
5227,3.775693887,3.760907188,3.787887718,3.312029989,3.27362401,3.337952097,1.977291562,1.92412965,2.009753915,2.11167521,2.098507423,2.123630356
5239,3.845813755,3.760907188,3.988646361,3.334658446,3.27362401,3.405837469,1.975645049,1.92412965,2.009753915,2.103252162,2.087618706,2.123630356
5265,3.817473242,3.702866177,3.988646361,3.316963739,3.220539889,3.405837469,1.923710118,1.768324858,2.009753915,2.051824702,1.944225044,2.123630356
5268,3.82603114,3.702866177,3.988646361,3.297560656,3.220539889,3.405837469,1.893738904,1.768324858,1.993051581,2.038179843,1.944225044,2.087618706
5285,3.732377249,3.702866177,3.786580883,3.235236283,3.21886435,3.26630461,1.821995058,1.768324858,1.919840275,1.991844892,1.944225044,2.082695781
5317,3.878671111,3.707684686,4.141747763,3.215400868,3.161033644,3.26630461,1.985098051,1.777820042,2.257633835,2.065614367,1.948613851,2.165533471
5328,3.851521991,3.705133526,4.141747763,3.198537756,3.161033644,3.21886435,1.928081755,1.748791387,2.257633835,2.019753196,1.945112266,2.165533471
5366,3.872187243,3.705133526,4.141747763,3.234216276,3.161033644,3.325899908,1.997293218,1.748791387,2.257633835,2.072397518,1.945112266,2.165533471
5413,3.835435763,3.705133526,4.031493321,3.313049878,3.215715274,3.39753445,1.920598547,1.748791387,2.027549823,2.042142126,1.945112266,2.106546817
5419,3.960323788,3.769680441,4.079797601,3.283190018,3.126135696,3.39753445,2.089781163,1.985454431,2.256339235,2.116381962,2.074767296,2.167831774
5423,3.964504268,3.782221882,4.079797601,3.259919913,3.126135696,3.39753445,2.065313122,1.912050309,2.256339235,2.110098776,2.074767296,2.167831774
5453,3.856269887,3.706790178,4.079797601,3.198168432,3.126135696,3.256089593,1.96710788,1.732934096,2.256339235,2.0633664,1.934570169,2.167831774
5466,3.753757539,3.706790178,3.782221882,3.256245188,3.212280008,3.300365964,1.876046358,1.732934096,1.983154669,2.046837979,1.934570169,2.118246511
5486,3.726863541,3.701539889,3.772260556,3.236802506,3.197761546,3.300365964,1.812341904,1.720936948,1.983154669,1.993902674,1.928891341,2.118246511
5496,3.748697935,3.701539889,3.772293361,3.267240466,3.197761546,3.303593887,1.89401271,1.720936948,1.983154669,2.054279666,1.928891341,2.118246511
5527,3.834451918,3.701539889,4.029522505,3.293135092,3.197761546,3.378049844,1.908828561,1.720936948,2.02760222,2.043435927,1.928891341,2.115701145
5531,3.857998545,3.772179768,4.029522505,3.326001208,3.296359891,3.378049844,1.990958411,1.967326499,2.02760222,2.102818062,2.085715294,2.115701145
5561,3.831922705,3.694065843,4.029522505,3.289454892,3.19395494,3.378049844,1.911214965,1.738716176,2.02760222,2.042218423,1.933902226,2.107037748
5563,3.832938499,3.694065843,4.032569885,3.282367521,3.19395494,3.35678773,1.911151639,1.738716176,2.027412243,2.046519439,1.933902226,2.107037748
5566,3.835154827,3.694065843,4.032569885,3.263918743,3.19395494,3.35678773,1.894632655,1.738716176,2.027412243,2.038070038,1.933902226,2.098618342
5608,3.86469494,3.778828752,4.032569885,3.280204636,3.241013557,3.35678773,1.946530205,1.894408826,2.027412243,2.086850784,2.080244464,2.098618342
5609,3.880609107,3.778828752,4.080312387,3.206051306,3.13432774,3.242812621,2.005050042,1.894408826,2.202971755,2.111217307,2.080244464,2.171717909
5656,3.951838847,3.782686182,4.080312387,3.250591169,3.13432774,3.374633147,2.042501836,1.894408826,2.202971755,2.105424655,2.06431159,2.171717909
5663,3.949125085,3.774544897,4.080312387,3.267074565,3.13432774,3.374633147,2.063283312,1.956753252,2.202971755,2.109480542,2.06431159,2.171717909
5666,3.924986441,3.774544897,4.007896454,3.347322508,3.292262809,3.375071568,2.007034248,1.956753252,2.034224565,2.078481899,2.06431159,2.092412126
5673,3.830230483,3.708250099,4.007896454,3.284759357,3.186943692,3.375071568,1.90699672,1.730012344,2.034224565,2.032232891,1.925564564,2.092412126
5721,3.80482544,3.698329767,4.007896454,3.245493408,3.174464963,3.375071568,1.824960204,1.710643702,2.034224565,1.979225866,1.925564564,2.078721982
5760,3.724181048,3.698329767,3.765963277,3.217106247,3.174464963,3.289910086,1.799856662,1.710643702,1.95891394,1.984116546,1.925564564,2.093394023
5800,3.859854865,3.698329767,4.11527155,3.189000969,3.102627858,3.289910086,1.948152291,1.710643702,2.174899232,2.066980909,1.933391052,2.174157651
5812,3.863017245,3.707816909,4.11527155,3.188440431,3.102627858,3.289910086,1.948575397,1.71191302,2.174899232,2.061798765,1.917844622,2.174157651
5823,3.841125116,3.700286889,4.11527155,3.147019499,3.102627858,3.172783349,1.866773076,1.71191302,2.174899232,2.0094366,1.917844622,2.174157651
5852,3.851755544,3.700286889,4.147162833,3.149447387,3.109911523,3.172783349,1.899164638,1.71191302,2.272073917,2.007536394,1.917844622,2.168457031
5889,3.876432794,3.700286889,4.147162833,3.164089037,3.109911523,3.216708299,1.96384429,1.713506977,2.272073917,2.06044006,1.936307528,2.168457031
5913,3.878379482,3.706126954,4.147162833,3.167214748,3.109911523,3.216708299,1.959286521,1.69983367,2.272073917,2.057550275,1.927638172,2.168457031
5930,3.831568175,3.706126954,4.006728912,3.23713725,3.175024423,3.319679028,1.884848013,1.69983367,2.048758391,2.024771233,1.927638172,2.076555621
5951,3.824937715,3.706126954,4.006728912,3.253860766,3.175024423,3.319679028,1.902023928,1.69983367,2.048758391,2.031044626,1.927638172,2.095375799
5977,3.953147143,3.761957281,4.090755238,3.220072146,3.073658561,3.319679028,2.090286796,1.957479723,2.264622274,2.100505472,2.070119907,2.13602071
5983,3.880076874,3.761957281,4.090755238,3.186552823,3.073658561,3.266878848,2.041918666,1.903654002,2.264622274,2.102919954,2.077363352,2.13602071
6004,3.861158953,3.705203519,4.090755238,3.150994894,3.073658561,3.219121062,1.955051107,1.696877044,2.264622274,2.046726885,1.926796594,2.13602071
6007,3.881423594,3.705203519,4.151549159,3.154919314,3.085431819,3.219121062,1.975935603,1.696877044,2.327275762,2.057089321,1.926796594,2.167108018
6013,3.878777393,3.705203519,4.151549159,3.151058742,3.085431819,3.207539345,1.974427461,1.696877044,2.327275762,2.053858585,1.926796594,2.167108018
6038,3.983855742,3.779579499,4.151549159,3.201573751,3.085431819,3.311750088,2.080736337,1.899129579,2.327275762,2.101400253,2.067671144,2.167108018
6042,3.862255228,3.779579499,4.020438567,3.241353579,3.204771303,3.311750088,1.931641212,1.879990388,2.01580367,2.067488349,2.065372305,2.069421597
6057,3.987443467,3.786747619,4.155144215,3.190755331,3.055744603,3.311750088,2.085539046,1.879990388,2.360823078,2.100400406,2.065372305,2.166407315
6075,3.906998313,3.779103106,4.155144215,3.152336901,3.055744603,3.204771303,2.032982026,1.858132613,2.360823078,2.098981635,2.065165285,2.166407315
6082,3.979604276,3.779103106,4.155144215,3.177580591,3.055744603,3.280502374,2.096944023,1.858132613,2.360823078,2.093210104,2.048057712,2.166407315
6181,3.969451753,3.779103106,4.124686646,3.187075782,3.084230176,3.280502374,2.058567269,1.858132613,2.245692815,2.086997613,2.048057712,2.147769843
6184,3.973172026,3.790263925,4.124686646,3.186517445,3.084230176,3.280502374,2.060011826,1.862466282,2.245692815,2.084364103,2.048057712,2.147769843
6198,3.999652872,3.790263925,4.124686646,3.117342825,3.072978515,3.194819785,2.150187758,1.862466282,2.342404177,2.105098367,2.057264754,2.147769843
6212,3.88539896,3.781924909,4.084008046,3.154255602,3.072978515,3.194968508,2.006116825,1.813480015,2.342404177,2.07611862,2.057264754,2.110260505
6244,3.951979102,3.781924909,4.084008046,3.189513348,3.072978515,3.300593022,2.044796875,1.813480015,2.342404177,2.072593445,2.046689229,2.110260505
6264,3.824912691,3.702808813,3.99000435,3.20785952,3.128017031,3.300593022,1.84101848,1.73106899,1.978506434,2.011072388,1.925697333,2.060830601
6267,3.931491558,3.702808813,4.101661511,3.157839253,3.044907705,3.300593022,2.002292323,1.73106899,2.297301544,2.034898178,1.925697333,2.13230797
6278,3.836452842,3.702808813,4.101661511,3.10226406,3.044907705,3.133867444,1.925157478,1.73106899,2.297301544,1.996639235,1.925697333,2.13230797
6295,3.85638616,3.704888202,4.101661511,3.13685328,3.044907705,3.231784691,2.014392713,1.7471019,2.297301544,2.052685417,1.931912401,2.13230797
6331,3.747797175,3.704888202,3.775894554,3.180168173,3.133867444,3.231784691,1.858173608,1.7471019,1.998774694,2.026472974,1.931912401,2.09383588
6341,3.763537084,3.752107931,3.775894554,3.213630579,3.174852384,3.234254662,1.941118105,1.828644229,1.998774694,2.078603506,2.053670641,2.09383588
6418,3.744218114,3.704651858,3.775894554,3.176007145,3.118914389,3.234254662,1.842535474,1.703026804,1.99593539,2.018883524,1.914675935,2.088303997
6428,3.74767414,3.704651858,3.786262632,3.176995367,3.118914389,3.234254662,1.839371987,1.703026804,1.99593539,2.014667077,1.914675935,2.088303997
6433,3.731033894,3.702187192,3.786262632,3.137292772,3.115146878,3.177817051,1.744026279,1.703026804,1.819153766,1.9550803,1.909543667,2.041021297
6464,3.864071411,3.702187192,4.103764408,3.117706481,3.060155513,3.177817051,1.953518522,1.709898266,2.331503535,2.031196155,1.909543667,2.1430235
6468,3.836364714,3.702187192,4.103764408,3.098250778,3.060155513,3.119449943,1.909800757,1.68800047,2.331503535,1.987184181,1.908985378,2.1430235
6469,3.835710266,3.700223848,4.103764408,3.099263361,3.060155513,3.119449943,1.895408203,1.666720603,2.331503535,1.985788064,1.905355315,2.1430235
6507,3.73011651,3.700223848,3.786983141,3.13522607,3.118184627,3.16804364,1.721181077,1.666720603,1.808822157,1.954899513,1.905355315,2.050357847
6541,3.876343556,3.700223848,4.141823679,3.115888181,3.061436275,3.16804364,1.902973854,1.666720603,2.233378802,2.018805779,1.905355315,2.100704175
6569,3.985902051,3.786983141,4.141823679,3.159432697,3.061436275,3.248818177,2.012897869,1.808822157,2.233378802,2.073526847,2.050357847,2.100704175
6578,3.986307362,3.788199075,4.141823679,3.157171036,3.061436275,3.248818177,2.012566206,1.807827167,2.233378802,2.072428945,2.047064141,2.100704175
6589,3.938185369,3.788199075,4.028899333,3.212327644,3.161258656,3.248818177,1.929523844,1.807827167,1.996492649,2.055990645,2.047064141,2.06951852
6683,3.853942934,3.776172027,3.9974577,3.182918528,3.160590828,3.226906098,1.868237713,1.807827167,1.984251716,2.047409951,2.04377644,2.051389272
6716,3.967206847,3.776172027,4.127990813,3.157523163,3.085072562,3.226906098,2.051707118,1.812634256,2.358235382,2.080704577,2.04377644,2.146948018
6717,3.867259843,3.69761669,4.127990813,3.114534667,3.085072562,3.160590828,1.957626602,1.702010168,2.358235382,2.032903388,1.907985707,2.146948018
6742,3.94184975,3.69761669,4.127990813,3.136819116,3.085072562,3.227444178,2.013003168,1.702010168,2.358235382,2.034785081,1.907985707,2.146948018
6752,3.821154664,3.69761669,3.999941746,3.1769785,3.097940609,3.227444178,1.891817795,1.702010168,1.994679265,2.014091058,1.907985707,2.084865949
6753,3.850162808,3.765905555,3.999941746,3.195741898,3.154230804,3.227444178,1.919566492,1.785256259,1.994679265,2.057665912,2.038710268,2.084865949
6771,3.883290253,3.765905555,4.099324082,3.137443755,3.052549749,3.205550712,2.028551669,1.785256259,2.305719484,2.079376825,2.038710268,2.114554257
6790,3.970708666,3.784641123,4.099324082,3.138613657,3.052549749,3.209060418,2.037366577,1.785256259,2.305719484,2.069649744,2.038710268,2.114554257
6811,3.971616748,3.78736537,4.099324082,3.138251459,3.052549749,3.209060418,2.032662771,1.77114484,2.305719484,2.068372561,2.03487872,2.114554257
6849,3.843275397,3.71430003,4.028160792,3.144440308,3.071116297,3.209060418,1.823684166,1.678783668,2.02112399,1.999983145,1.909386007,2.055684707
6862,3.762452156,3.71430003,3.78736537,3.123640719,3.071116297,3.153144209,1.745446533,1.678783668,1.786411091,1.997348949,1.909386007,2.047782118
6871,3.858347142,3.71430003,4.075050327,3.084320082,3.035182296,3.146661652,1.94928035,1.678783668,2.382646291,2.013969707,1.909386007,2.084740996
6893,3.855655791,3.706225977,4.075050327,3.08691738,3.035182296,3.146661652,1.948916848,1.677693163,2.382646291,2.008558141,1.893151309,2.084740996
