Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
3998,,,,2.430790424,2.430790424,2.430790424,,,,,,,,,,2.742801905,2.430790424,3.132133484
4027,2.913594961,2.913594961,2.913594961,,,,,,,,,,,,,2.81819005,2.459134817,3.132133484
4038,,,,2.778355837,2.778355837,2.778355837,,,,,,,,,,2.814388561,2.459134817,3.132133484
4046,,,,,,,,,,,,,3.132133484,3.132133484,3.132133484,2.772265863,2.459134817,3.132133484
4092,,,,,,,2.459134817,2.459134817,2.459134817,,,,,,,2.685206366,2.459134817,2.894587517
4096,,,,2.807731152,2.807731152,2.807731152,,,,,,,,,,2.716054344,2.567742348,2.894587517
4097,,,,,,,,,,,,,2.894587517,2.894587517,2.894587517,2.702087402,2.567742348,2.894587517
4111,,,,,,,,,,2.567742348,2.567742348,2.567742348,,,,2.634084988,2.554575443,2.737896442
4126,,,,,,,2.696835995,2.696835995,2.696835995,,,,,,,2.646350145,2.554575443,2.737896442
4154,,,,,,,,,,2.61337471,2.61337471,2.61337471,,,,2.55149684,2.222569466,2.737896442
4206,,,,,,,,,,,,,2.737896442,2.737896442,2.737896442,2.631761599,2.222569466,3.014698505
4214,,,,,,,,,,2.554575443,2.554575443,2.554575443,,,,2.589529037,2.222569466,3.014698505
4261,,,,,,,,,,2.629068136,2.629068136,2.629068136,,,,2.595689058,2.222569466,3.014698505
4264,2.222569466,2.222569466,2.222569466,,,,,,,,,,,,,2.588870478,2.222569466,3.014698505
