Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
4297,1.622149587,1.622149587,1.622149587,,,,,,,,,,,,,1.40130713,1.280745745,1.622149587
4299,,,,,,,1.355959773,1.355959773,1.355959773,,,,,,,1.294349098,1.087359428,1.465035081
4353,,,,,,,,,,,,,1.465035081,1.465035081,1.465035081,1.321447802,1.087359428,1.49145329
4354,1.282645464,1.282645464,1.282645464,,,,,,,,,,,,,1.333628464,1.087359428,1.525938392
4368,,,,1.280745745,1.280745745,1.280745745,,,,,,,,,,1.314553905,1.087359428,1.525938392
4525,,,,1.087359428,1.087359428,1.087359428,,,,,,,,,,1.312363386,1.087359428,1.525938392
4537,,,,,,,,,,,,,1.49145329,1.49145329,1.49145329,1.362326479,1.187272668,1.525938392
4565,,,,1.525938392,1.525938392,1.525938392,,,,,,,,,,1.33810904,1.187272668,1.525938392
4601,,,,1.187272668,1.187272668,1.187272668,,,,,,,,,,1.292845774,1.187272668,1.370366096
4605,1.269793153,1.269793153,1.269793153,,,,,,,,,,,,,1.218707776,0.81658268,1.370366096
4618,,,,,,,,,,,,,1.337174892,1.337174892,1.337174892,1.209401298,0.81658268,1.370366096
4628,,,,,,,1.370366096,1.370366096,1.370366096,,,,,,,1.240287352,0.81658268,1.491605163
4640,,,,1.299622059,1.299622059,1.299622059,,,,,,,,,,1.216530538,0.81658268,1.491605163
4652,,,,,,,,,,0.81658268,0.81658268,0.81658268,,,,1.249851394,0.81658268,1.491605163
4666,,,,,,,1.22326076,1.22326076,1.22326076,,,,,,,1.317819905,1.156425238,1.491605163
4696,,,,,,,,,,,,,1.491605163,1.491605163,1.491605163,1.302904654,1.148684502,1.491605163
4777,1.251582026,1.251582026,1.251582026,,,,,,,,,,,,,1.322391272,1.148684502,1.589038253
