Step,"Group: femnist - Client #13, train_avg_loss","Group: femnist - Client #13, train_avg_loss__MIN","Group: femnist - Client #13, train_avg_loss__MAX","Group: femnist - Client #19, train_avg_loss","Group: femnist - Client #19, train_avg_loss__MIN","Group: femnist - Client #19, train_avg_loss__MAX","Group: femnist - Client #50, train_avg_loss","Group: femnist - Client #50, train_avg_loss__MIN","Group: femnist - Client #50, train_avg_loss__MAX","Group: femnist - Client #18, train_avg_loss","Group: femnist - Client #18, train_avg_loss__MIN","Group: femnist - Client #18, train_avg_loss__MAX","Group: femnist - Client #33, train_avg_loss","Group: femnist - Client #33, train_avg_loss__MIN","Group: femnist - Client #33, train_avg_loss__MAX",avg,min,max
2251,,,,1.896576643,1.896576643,1.896576643,,,,,,,,,,1.475996041,1.098217487,1.896576643
2254,1.593164086,1.593164086,1.593164086,,,,,,,,,,,,,1.35833025,1.098217487,1.593164086
2268,,,,,,,,,,1.098217487,1.098217487,1.098217487,,,,1.309019971,1.098217487,1.512445927
2274,,,,,,,1.512445927,1.512445927,1.512445927,,,,,,,1.34174552,1.261845231,1.512445927
2280,,,,,,,,,,,,,1.279576063,1.279576063,1.279576063,1.339326191,1.261845231,1.500349283
2283,,,,1.308247685,1.308247685,1.308247685,,,,,,,,,,1.333650804,1.251199126,1.500349283
2303,,,,,,,,,,1.346612692,1.346612692,1.346612692,,,,1.345516372,1.251199126,1.500349283
2321,,,,1.261845231,1.261845231,1.261845231,,,,,,,,,,1.358099937,1.251199126,1.500349283
2331,,,,,,,1.500349283,1.500349283,1.500349283,,,,,,,1.347997856,1.211334825,1.500349283
2336,,,,,,,,,,,,,1.251199126,1.251199126,1.251199126,1.386959124,1.211334825,1.695155621
2357,1.367575526,1.367575526,1.367575526,,,,,,,,,,,,,1.368279099,1.157799006,1.695155621
2362,,,,,,,1.40953052,1.40953052,1.40953052,,,,,,,1.47985425,1.157799006,1.925451279
2364,,,,1.211334825,1.211334825,1.211334825,,,,,,,,,,1.450014448,1.157799006,1.925451279
